2024-2-29 10:22:27-log: Cannot access game frame or container.
2024-2-29 10:22:27-debug: asset-db:require-engine-code (1704ms)
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db-plugin-register: programming start:93.29MB, end 96.79MB, increase: 3.50MB
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:96.84MB, end 100.43MB, increase: 3.59MB
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:22.36MB, end 92.68MB, increase: 70.32MB
2024-2-29 10:22:28-log: Cocos Creator v3.8.1
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db-plugin-enable: project start:96.96MB, end 100.43MB, increase: 3.48MB
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:92.68MB, end 100.44MB, increase: 7.75MB
2024-2-29 10:22:28-debug: asset-db:worker-init: initPlugin (293ms)
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db:worker-init start:22.36MB, end 95.18MB, increase: 72.82MB
2024-2-29 10:22:28-debug: Run asset db hook programming:beforePreStart ...
2024-2-29 10:22:28-debug: Run asset db hook programming:beforePreStart success!
2024-2-29 10:22:28-debug: Run asset db hook engine-extends:beforePreStart success!
2024-2-29 10:22:29-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\chunksbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:51:27-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-2-29 10:51:27-debug: [[Executor]] Register DebugViewRuntimeControl
2024-2-29 10:51:27-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-2-29 10:51:27-debug: [[Executor]] Register HelloWorld
2024-2-29 10:51:27-debug: [[Executor]] Module "pack:///chunks/b1/b125f9d2b5256259980950bcace2367b045770e5.js" loaded.
2024-2-29 10:51:27-debug: [[Executor]] Module "pack:///chunks/7f/7f631fa98855894bbfdb1a33422b02f84c3d24b3.js" loaded.
2024-2-29 10:51:27-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-2-29 10:51:27-debug: Incremental keys: 
2024-2-29 10:51:27-debug: Query asset bundle start0%
2024-2-29 10:51:27-debug: // ---- build task Query asset bundle ----
2024-2-29 10:51:27-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-2-29 10:51:27-debug: // ---- build task Query asset bundle ---- (9ms)
2024-2-29 10:51:27-debug: [Build Memory track]: Query asset bundle start:280.62MB, end 280.91MB, increase: 298.73KB
2024-2-29 10:51:27-debug: run build task Query asset bundle success in 9 ms √5%
2024-2-29 10:51:27-debug: // ---- build task Query asset bundle ----
2024-2-29 10:51:27-debug: Query asset bundle start5%
2024-2-29 10:51:27-debug: // ---- build task Query asset bundle ---- (1ms)
2024-2-29 10:51:27-debug: [Build Memory track]: Query asset bundle start:280.92MB, end 280.94MB, increase: 16.50KB
2024-2-29 10:51:27-debug: run build task Query asset bundle success in 1 ms √10%
2024-2-29 10:51:27-debug: // ---- build task Sort some build options to settings.json ----
2024-2-29 10:51:27-debug: Sort some build options to settings.json start10%
2024-2-29 10:51:27-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
2024-2-29 10:51:27-debug: [Build Memory track]: Sort some build options to settings.json start:280.95MB, end 280.97MB, increase: 18.79KB
2024-2-29 10:51:27-debug: Fill script data to settings start12%
2024-2-29 10:51:27-debug: // ---- build task Fill script data to settings ----
2024-2-29 10:51:27-debug: run build task Sort some build options to settings.json success in 2 ms √12%
2024-2-29 10:51:27-debug: run build task Fill script data to settings success in 1 ms √13%
2024-2-29 10:51:27-debug: [Build Memory track]: Fill script data to settings start:280.99MB, end 281.00MB, increase: 17.41KB
2024-2-29 10:51:27-debug: Sort some build options to settings.json start13%
2024-2-29 10:51:27-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-2-29 10:51:27-debug: // ---- build task Sort some build options to settings.json ----
2024-2-29 10:51:27-debug: // ---- build task Sort some build options to settings.json ---- (6ms)
2024-2-29 10:51:27-debug: run build task Sort some build options to settings.json success in 6 ms √15%
2024-2-29 10:51:27-debug: [Build Memory track]: Sort some build options to settings.json start:281.02MB, end 281.14MB, increase: 123.74KB
2024-2-29 10:51:38-debug: refresh db internal success
2024-2-29 10:51:38-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 10:51:38-debug: refresh db assets success
2024-2-29 10:51:38-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 10:51:38-debug: asset-db:refresh-all-database (121ms)
2024-2-29 10:51:38-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 10:51:38-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 11:20:55-debug: refresh db internal success
2024-2-29 11:20:55-debug: refresh db assets success
2024-2-29 11:20:55-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:20:55-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:20:55-debug: asset-db:refresh-all-database (154ms)
2024-2-29 11:20:55-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 11:20:55-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 11:21:47-debug: refresh db internal success
2024-2-29 11:21:47-debug: refresh db assets success
2024-2-29 11:21:47-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:21:47-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:21:47-debug: asset-db:refresh-all-database (107ms)
2024-2-29 11:21:47-debug: asset-db:worker-effect-data-processing (3ms)
2024-2-29 11:21:47-debug: asset-db-hook-engine-extends-afterRefresh (4ms)
2024-2-29 11:24:47-debug: refresh db internal success
2024-2-29 11:24:47-debug: refresh db assets success
2024-2-29 11:24:47-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:24:47-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:24:47-debug: asset-db:refresh-all-database (106ms)
2024-2-29 11:24:47-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 11:24:47-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 11:25:40-debug: refresh db internal success
2024-2-29 11:25:40-debug: refresh db assets success
2024-2-29 11:25:40-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:25:40-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:25:40-debug: asset-db:refresh-all-database (107ms)
2024-2-29 11:25:40-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 11:25:40-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 11:25:46-debug: refresh db internal success
2024-2-29 11:25:46-debug: refresh db assets success
2024-2-29 11:25:46-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:25:46-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:25:46-debug: asset-db:refresh-all-database (97ms)
2024-2-29 11:25:46-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 11:25:46-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
2024-2-29 11:26:06-debug: refresh db internal success
2024-2-29 11:26:06-debug: refresh db assets success
2024-2-29 11:26:06-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:26:06-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:26:06-debug: asset-db:refresh-all-database (98ms)
2024-2-29 11:26:06-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 11:26:06-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-2-29 11:30:23-debug: refresh db internal success
2024-2-29 11:30:23-debug: refresh db assets success
2024-2-29 11:30:23-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:30:23-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:30:23-debug: asset-db:refresh-all-database (97ms)
2024-2-29 11:30:23-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 11:30:23-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 11:35:14-debug: refresh db internal success
2024-2-29 11:35:14-debug: refresh db assets success
2024-2-29 11:35:14-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 11:35:14-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 11:35:14-debug: asset-db:refresh-all-database (91ms)
2024-2-29 11:35:14-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 11:35:14-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-2-29 12:10:41-debug: refresh db internal success
2024-2-29 12:10:41-debug: refresh db assets success
2024-2-29 12:10:41-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 12:10:41-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 12:10:41-debug: asset-db:refresh-all-database (113ms)
2024-2-29 12:10:41-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 12:10:41-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 12:10:49-debug: refresh db internal success
2024-2-29 12:10:49-debug: refresh db assets success
2024-2-29 12:10:49-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 12:10:49-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 12:10:49-debug: asset-db:refresh-all-database (99ms)
2024-2-29 12:10:49-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 12:10:49-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 12:10:56-debug: refresh db internal success
2024-2-29 12:10:56-debug: refresh db assets success
2024-2-29 12:10:56-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 12:10:56-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 12:10:56-debug: asset-db:refresh-all-database (93ms)
2024-2-29 12:10:56-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 12:10:56-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
